id,name,deptId
564972,name6087,deptId91665
580650,name423318,deptId886546
345821,name281714,deptId339617
948136,name113276,deptId116138
954583,name536657,deptId166426
974533,name677313,deptId514870
385685,name94071,deptId675275
529498,name390731,deptId853782
666200,name4530,deptId354505
648272,name741477,deptId50008
741222,name42974,deptId182593
238336,name152189,deptId775632
399215,name729391,deptId829362
250052,name335214,deptId670262
523139,name397365,deptId192484
764636,name633990,deptId969387
676454,name203354,deptId270085
943760,name373862,deptId350911
809202,name262819,deptId150650
990068,name741384,deptId850117
868613,name773466,deptId660161
388721,name461828,deptId228047
260974,name4745,deptId701175
456118,name295051,deptId961449
188280,name269101,deptId419042
748062,name664295,deptId838032
916761,name984729,deptId295550
264347,name788138,deptId287623
555654,name239751,deptId382517
589899,name997488,deptId784611
954380,name453287,deptId240311
95758,name800043,deptId608707
705378,name762575,deptId614725
643294,name796325,deptId832913
733070,name612967,deptId205566
207332,name20981,deptId729119
546678,name373072,deptId957890
640535,name532460,deptId844681
532897,name597779,deptId869725
918032,name412545,deptId815883
512110,name488873,deptId528831
767571,name48866,deptId329039
326516,name222683,deptId205301
812616,name380824,deptId130707
212883,name548433,deptId252391
935368,name670077,deptId952796
952488,name591756,deptId520530
810134,name674186,deptId132364
567345,name439144,deptId694154
679945,name826681,deptId424717
471976,name65277,deptId638879
401474,name291218,deptId995920
41122,name815369,deptId44065
97621,name846169,deptId732412
922141,name175067,deptId658085
650202,name113440,deptId101042
202887,name436774,deptId54055
53093,name574153,deptId54715
821967,name883365,deptId162768
245390,name601822,deptId514675
80998,name726571,deptId594148
196532,name117602,deptId208472
693933,name526950,deptId315894
843094,name58975,deptId548274
99285,name169093,deptId236727
828503,name958399,deptId206247
950106,name430086,deptId248170
534077,name353307,deptId583437
145167,name189389,deptId219144
129771,name500430,deptId435397
111362,name625214,deptId516410
678058,name504021,deptId899593
765452,name607201,deptId634673
846814,name406348,deptId745633
461057,name996883,deptId457271
241738,name738578,deptId907824
469386,name28479,deptId508474
602769,name309178,deptId852045
112219,name463973,deptId148749
235204,name872596,deptId267730
959381,name693610,deptId6474
665014,name496201,deptId605445
457614,name89225,deptId994625
612247,name138539,deptId716894
504398,name812711,deptId458895
524616,name402547,deptId950969
361236,name324761,deptId67908
131295,name428713,deptId507206
464154,name741864,deptId412897
433062,name565617,deptId699575
604696,name395033,deptId547486
83326,name342726,deptId154095
668555,name709889,deptId887228
788769,name985482,deptId730651
954,name551352,deptId704391
38965,name496778,deptId484543
421159,name200118,deptId133383
828828,name847659,deptId652141
86080,name344719,deptId193189
487895,name360309,deptId893511
764045,name254462,deptId715041
294294,name988685,deptId861131
515070,name404478,deptId808227
218118,name30911,deptId494272
517269,name764640,deptId31815
754150,name829435,deptId785902
360920,name256687,deptId518750
234470,name271718,deptId601337
945699,name598892,deptId793285
579119,name39669,deptId841956
297335,name745319,deptId61605
139185,name308579,deptId44524
798444,name900232,deptId724643
768230,name315531,deptId516080
84668,name59752,deptId342355
300696,name137257,deptId120534
101377,name931092,deptId920400
870321,name909569,deptId823286
181462,name117569,deptId221907
941253,name848014,deptId560350
31947,name704413,deptId369484
91674,name626738,deptId485538
713112,name222862,deptId263051
211298,name188094,deptId230208
219760,name778567,deptId572675
503002,name10677,deptId801586
851513,name745406,deptId878662
742932,name140081,deptId402069
572575,name805565,deptId187769
666933,name974319,deptId481027
493207,name313179,deptId101636
142922,name449946,deptId931466
315913,name829371,deptId993000
200588,name840544,deptId795475
373015,name986584,deptId299415
267640,name565515,deptId414155
5990,name842180,deptId445784
252503,name481446,deptId538210
705853,name578359,deptId727136
951893,name90411,deptId431869
68495,name658440,deptId591918
761500,name142159,deptId242426
714383,name427630,deptId257428
239382,name758118,deptId370437
744248,name753662,deptId144251
555208,name645801,deptId686770
496092,name488781,deptId588026
393182,name461008,deptId822787
961418,name321562,deptId233220
452730,name986550,deptId955439
798480,name619859,deptId383782
488072,name512856,deptId178836
105926,name494936,deptId271482
602521,name297214,deptId26362
511100,name858794,deptId69953
262322,name656925,deptId569758
605423,name434920,deptId652618
798954,name284699,deptId649792
894038,name907988,deptId405579
440202,name632923,deptId17184
282226,name852403,deptId595591
112283,name614861,deptId391495
663354,name649236,deptId281044
400327,name438771,deptId820819
192525,name70507,deptId264553
198166,name930101,deptId439887
822563,name698665,deptId975065
713305,name615896,deptId209867
935924,name846218,deptId605154
253431,name74152,deptId485574
764073,name11311,deptId688090
124555,name875547,deptId310413
272251,name790991,deptId559800
411688,name520354,deptId578806
894089,name818783,deptId193877
990640,name181125,deptId706855
286310,name832795,deptId605993
765040,name659538,deptId358656
733158,name597938,deptId847664
330098,name984499,deptId160259
925679,name456574,deptId833664
496745,name323676,deptId344906
351557,name463405,deptId139881
847819,name472373,deptId303063
774945,name797773,deptId453436
889036,name300022,deptId967007
130240,name764022,deptId435551
54950,name882137,deptId650396
931805,name161826,deptId770082
649027,name528367,deptId307663
300369,name555719,deptId215285
856118,name301258,deptId525862
46957,name323631,deptId816738
127979,name141983,deptId42039
220647,name822491,deptId208190
827743,name762162,deptId186553
824894,name329085,deptId468456
783994,name332695,deptId826570
5550,name154398,deptId514915
595041,name855816,deptId316865
107037,name402452,deptId362882
824562,name852742,deptId426861
560592,name101318,deptId834826
432782,name406918,deptId946696
105490,name59578,deptId195440
808462,name687781,deptId307436
428943,name609959,deptId293371
482405,name212593,deptId340720
421216,name175236,deptId140459
334022,name474305,deptId377485
11285,name822423,deptId405516
957476,name332367,deptId896813
341650,name855677,deptId801657
10511,name190238,deptId221818
630175,name728657,deptId386968
882973,name206248,deptId231609
833142,name482219,deptId44676
625418,name156417,deptId604679
277682,name960813,deptId125949
483647,name432502,deptId165511
99382,name25394,deptId653265
488879,name862973,deptId979616
197214,name163394,deptId266697
636402,name41973,deptId600413
594600,name503721,deptId322277
556023,name412945,deptId829384
364704,name496923,deptId155732
311538,name624372,deptId667898
606599,name220809,deptId514447
463297,name774672,deptId594728
829794,name689800,deptId927288
633921,name783827,deptId859381
466547,name795644,deptId881832
763510,name800835,deptId802152
521294,name696582,deptId480467
646924,name192070,deptId115406
798002,name77468,deptId228140
496808,name254703,deptId518919
736677,name834622,deptId946893
877613,name450661,deptId94993
585187,name110318,deptId440283
801750,name880083,deptId722654
590073,name287738,deptId17892
756564,name30883,deptId466695
536255,name210466,deptId322547
471583,name832003,deptId365214
248487,name984868,deptId457285
853087,name5800,deptId192314
119399,name915524,deptId433143
389732,name314963,deptId316206
315702,name282699,deptId80981
281421,name38481,deptId385565
909720,name184199,deptId762450
420265,name995478,deptId950041
956362,name299621,deptId590234
160141,name121235,deptId712668
29324,name60639,deptId74182
600423,name404385,deptId554693
937616,name928382,deptId585516
620510,name336078,deptId567214
173454,name450230,deptId520402
48201,name192184,deptId562307
726835,name761777,deptId863713
155142,name674429,deptId795749
13962,name891924,deptId368272
488902,name101362,deptId405528
420451,name959704,deptId896556
289831,name213048,deptId565583
720133,name398284,deptId13090
534834,name437971,deptId62425
461707,name781094,deptId121702
627589,name611306,deptId391763
876788,name480490,deptId814857
452671,name645352,deptId50691
600443,name815489,deptId543701
976111,name672541,deptId538713
82950,name425701,deptId630846
612777,name476467,deptId716213
379931,name275028,deptId308753
688631,name592771,deptId897394
792345,name60781,deptId375016
8234,name749432,deptId803515
178334,name911655,deptId29041
391992,name777663,deptId112927
688239,name227678,deptId520480
626591,name418108,deptId164196
737371,name153820,deptId400369
671244,name739759,deptId796823
546236,name832596,deptId150097
867925,name801986,deptId254298
313622,name194401,deptId911650
286994,name76957,deptId278288
23896,name981045,deptId106908
503227,name142932,deptId682448
998917,name375783,deptId951798
56761,name124116,deptId377478
200169,name64732,deptId783480
32086,name391129,deptId476851
470811,name90216,deptId501394
677076,name208208,deptId492667
904311,name199780,deptId727256
817031,name483483,deptId991017
902673,name880789,deptId682815
654206,name760252,deptId62923
758121,name939423,deptId566697
212870,name433949,deptId679652
771265,name940000,deptId657338
939467,name644336,deptId260049
731124,name492526,deptId505389
760753,name78570,deptId546771
468007,name580571,deptId835172
841378,name567566,deptId937006
968170,name245489,deptId843003
547309,name81923,deptId480251
690940,name257990,deptId19145
67776,name700016,deptId212069
205798,name399835,deptId59373
872685,name345197,deptId367927
40751,name457239,deptId43136
872088,name171927,deptId824088
984598,name857930,deptId624280
958109,name310680,deptId247401
805626,name966949,deptId976686
644429,name4027,deptId832057
687667,name199696,deptId174608
83977,name95751,deptId102461
107209,name424997,deptId672962
609110,name490642,deptId399636
595653,name64834,deptId843989
556437,name729325,deptId87441
358845,name471663,deptId991713
1686,name487031,deptId13771
279072,name358416,deptId433630
390500,name421820,deptId221794
348084,name692199,deptId98603
29132,name338621,deptId804839
435604,name808628,deptId134190
202812,name280229,deptId87922
312453,name29081,deptId302467
481255,name557122,deptId278905
358984,name727493,deptId784312
682245,name640057,deptId993093
420030,name287333,deptId307412
550122,name493014,deptId997501
41672,name975688,deptId804573
65282,name965534,deptId227513
238421,name257977,deptId973271
872918,name798361,deptId781437
995890,name248402,deptId226347
344240,name4746,deptId499443
866473,name934524,deptId911771
970413,name520351,deptId674821
684965,name820636,deptId140149
231341,name161641,deptId79837
859849,name864963,deptId397328
204490,name368536,deptId350601
798251,name721,deptId852309
824416,name469,deptId877297
556252,name900370,deptId934709
249680,name734272,deptId171708
754016,name404987,deptId250624
20374,name196507,deptId59898
293977,name981920,deptId105150
794255,name904373,deptId61035
917619,name587979,deptId650817
974238,name865934,deptId979868
163507,name860503,deptId792729
810155,name439485,deptId245906
642897,name911817,deptId16279
346016,name88403,deptId421532
128590,name543662,deptId281283
59137,name67179,deptId339276
524200,name318578,deptId731841
746004,name357911,deptId270536
455105,name100718,deptId145622
925749,name863429,deptId167077
7642,name787205,deptId492530
163213,name200868,deptId933889
632342,name809583,deptId536002
431361,name57273,deptId847137
839092,name369431,deptId92464
582295,name221977,deptId10109
635335,name383642,deptId549213
91612,name470649,deptId617448
349071,name401979,deptId312476
309865,name383184,deptId785474
344346,name992585,deptId457319
739114,name646553,deptId395574
123442,name571652,deptId806652
110008,name943735,deptId943138
677059,name890535,deptId14105
83598,name605902,deptId827814
62117,name875711,deptId832155
934989,name894903,deptId895356
268205,name609949,deptId938580
793064,name127048,deptId935312
93113,name785432,deptId423062
539106,name792811,deptId572450
400374,name729875,deptId104502
721779,name676049,deptId282325
707950,name789288,deptId806331
300568,name604729,deptId520308
114119,name960278,deptId534936
104197,name708705,deptId271584
571361,name452921,deptId126169
123920,name683975,deptId382824
688608,name409804,deptId576677
37492,name680547,deptId235239
409184,name331422,deptId347622
362312,name7998,deptId377101
540516,name627554,deptId459506
842161,name695726,deptId133450
852404,name442683,deptId870196
576823,name738977,deptId277100
38258,name525033,deptId637423
296200,name651897,deptId18215
533451,name71018,deptId502872
911393,name260177,deptId233585
967848,name850547,deptId14503
528600,name568753,deptId978506
567479,name306532,deptId516796
190049,name801287,deptId337206
593654,name54373,deptId248502
943808,name406910,deptId677943
217740,name33231,deptId31455
266264,name913981,deptId423230
434007,name285462,deptId236799
446284,name310269,deptId157616
350485,name782847,deptId40172
438704,name633543,deptId611645
295251,name15678,deptId673770
145161,name433741,deptId448491
65159,name527849,deptId848288
728937,name970667,deptId495784
35919,name681501,deptId646347
612984,name219740,deptId660301
941969,name795119,deptId84382
430919,name926066,deptId994042
173493,name601887,deptId50095
377985,name852204,deptId857116
930372,name277990,deptId96671
441085,name806554,deptId653139
717972,name966970,deptId795142
208699,name583535,deptId546799
867940,name218892,deptId518179
381830,name398075,deptId197740
592040,name781343,deptId72565
352072,name245158,deptId376439
483140,name935865,deptId401510
166094,name98149,deptId968322
3973,name324492,deptId656470
99746,name580801,deptId92083
388818,name893693,deptId246845
153593,name295421,deptId212336
585641,name338466,deptId114952
7375,name355319,deptId569272
523249,name792688,deptId244630
967935,name95613,deptId766178
192024,name473097,deptId615534
130138,name371476,deptId833117
224451,name608839,deptId327548
147163,name715029,deptId262095
328051,name462484,deptId377944
808744,name802698,deptId237774
155440,name719014,deptId43311
821732,name32364,deptId44468
955018,name994659,deptId383521
305205,name435247,deptId549802
590738,name777456,deptId706107
652911,name258390,deptId18207
330615,name415989,deptId152599
581384,name749132,deptId884652
37483,name249900,deptId727140
996844,name552586,deptId890250
381869,name373390,deptId389018
835146,name183356,deptId772135
268071,name303757,deptId531662
250594,name246382,deptId843854
45225,name801785,deptId49816
875297,name214736,deptId491204
978936,name580214,deptId3822
205885,name778670,deptId646875
41880,name50699,deptId466866
876241,name330124,deptId233765
889712,name546802,deptId160983
778116,name685455,deptId905162
791699,name760082,deptId520955
742368,name367297,deptId391745
910478,name182418,deptId313086
488889,name218,deptId707166
842665,name591765,deptId610813
669826,name477631,deptId786786
890734,name435314,deptId406072
872524,name502908,deptId215857
738305,name822494,deptId272038
906033,name864627,deptId181893
186299,name64945,deptId405732
133779,name614686,deptId859239
254351,name366286,deptId975416
373204,name650135,deptId501572
429321,name428009,deptId235248
905158,name495584,deptId446359
969629,name568002,deptId313446
856946,name586963,deptId789697
142740,name533633,deptId859325
750969,name274500,deptId356
360537,name712848,deptId713509
652223,name498478,deptId365001
247042,name411965,deptId474073
545391,name664384,deptId418920
816233,name716082,deptId712909
918180,name134914,deptId409817
75752,name260009,deptId404628
409904,name131902,deptId138351
36051,name948234,deptId644795
256228,name101469,deptId36769
648648,name786965,deptId256323
950165,name597860,deptId980421
345552,name195614,deptId84000
1941,name900619,deptId903084
295049,name789511,deptId931881
522732,name631312,deptId5910
434625,name50612,deptId60479
758226,name767417,deptId986007
65939,name770972,deptId570701
525751,name990792,deptId867534
520962,name112718,deptId884488
171785,name763787,deptId535191
630744,name812318,deptId112005
178002,name939909,deptId449934
454046,name688946,deptId721016
949304,name739126,deptId666151
806074,name251898,deptId183854
133985,name663764,deptId274913
287108,name660496,deptId368682
529283,name646774,deptId773101
80209,name979092,deptId617828
121024,name833205,deptId405571
487394,name708494,deptId274119
538354,name519450,deptId931165
499176,name945445,deptId964593
677443,name985343,deptId712557
644428,name735207,deptId255694
359800,name664115,deptId620451
207856,name977988,deptId471138
148612,name234609,deptId968623
472492,name602222,deptId107594
266667,name348813,deptId199517
952951,name646925,deptId310410
938502,name423991,deptId263748
992711,name600284,deptId728096
772454,name20133,deptId764462
13660,name708262,deptId363861
835757,name645764,deptId707490
762430,name117324,deptId345431
931225,name574727,deptId610368
865174,name542778,deptId977153
51840,name666583,deptId851124
116101,name170533,deptId473273
699333,name745129,deptId943657
254605,name360768,deptId28590
543448,name526459,deptId932872
641885,name860320,deptId539991
291096,name377776,deptId730543
935920,name966581,deptId420529
766442,name741830,deptId627378
229889,name94342,deptId505306
807007,name81653,deptId879623
994320,name87323,deptId36371
64778,name170373,deptId952986
708018,name149391,deptId84795
473527,name422245,deptId294118
21262,name876596,deptId536032
467523,name523785,deptId34003
142501,name743078,deptId449676
735416,name849469,deptId151440
973785,name102700,deptId623318
851154,name119291,deptId469246
332468,name865600,deptId181203
597828,name992021,deptId928645
768640,name982655,deptId135910
94032,name942506,deptId695772
207771,name413676,deptId453227
121431,name575599,deptId77934
991610,name192504,deptId672135
328631,name909827,deptId156261
939962,name551341,deptId555556
462424,name217639,deptId295047
7332,name913690,deptId221893
593137,name749859,deptId769855
235118,name798953,deptId31418
501335,name478676,deptId189954
382657,name171982,deptId374225
308074,name574049,deptId381021
717827,name40330,deptId41149
133785,name125547,deptId266104
995254,name812104,deptId519589
817102,name821088,deptId236829
372281,name977421,deptId732750
143790,name788896,deptId558173
543368,name744116,deptId220913
926555,name671069,deptId254134
272585,name910354,deptId638425
635515,name53009,deptId614603
16658,name422837,deptId25959
532766,name123930,deptId147002
956099,name994814,deptId389491
744077,name897412,deptId394871
551235,name473563,deptId79651
801409,name464274,deptId481237
567897,name752725,deptId231495
249798,name619185,deptId443515
82008,name654394,deptId908488
762326,name756720,deptId101376
701460,name682532,deptId247540
40621,name913370,deptId394298
8557,name255136,deptId215136
155590,name178327,deptId943867
29979,name115828,deptId922157
28546,name597947,deptId217968
985524,name400227,deptId249024
517984,name444011,deptId934099
574917,name747860,deptId802140
184801,name317784,deptId334187
131093,name74788,deptId781509
285334,name565184,deptId774547
616510,name677812,deptId535522
839923,name124900,deptId419165
606636,name771627,deptId363060
2241,name861491,deptId888913
355217,name665861,deptId640299
308521,name914015,deptId459294
809416,name134663,deptId629150
382667,name333225,deptId539445
802150,name106013,deptId365832
547148,name772464,deptId318613
985739,name87834,deptId353717
347484,name592186,deptId531374
932277,name324057,deptId938444
699522,name938131,deptId502515
737114,name416646,deptId731741
604579,name597621,deptId959429
948586,name198132,deptId100819
807030,name769308,deptId771290
432262,name951276,deptId139907
517868,name433831,deptId496896
643400,name76802,deptId543955
246754,name265786,deptId868191
888370,name248432,deptId589985
60346,name982690,deptId311893
109198,name751032,deptId320672
820356,name249863,deptId969444
13240,name118726,deptId601330
822430,name228757,deptId203665
146541,name704279,deptId87833
757530,name813982,deptId161301
257163,name911850,deptId875762
56777,name49461,deptId718186
971065,name710599,deptId20848
913486,name259595,deptId148669
293975,name532126,deptId279813
275934,name469795,deptId913265
562619,name450666,deptId680964
285868,name526850,deptId640119
93184,name930482,deptId476302
959690,name690490,deptId135336
327643,name252231,deptId293622
36516,name816497,deptId503044
398254,name539888,deptId663291
853748,name84849,deptId479039
726518,name419946,deptId495400
915978,name245125,deptId360781
497141,name73676,deptId710689
584023,name313652,deptId509846
267593,name497379,deptId772879
837543,name969071,deptId496414
914892,name90363,deptId191819
163651,name506376,deptId703602
398881,name345332,deptId45760
226631,name63902,deptId855674
325742,name486426,deptId77478
514951,name397215,deptId514814
611257,name605908,deptId497011
78125,name678977,deptId725865
107441,name691611,deptId355386
143419,name697092,deptId58343
723710,name140847,deptId202582
363886,name159660,deptId215805
426490,name268020,deptId71151
964427,name696408,deptId913346
243273,name257694,deptId587207
392901,name195587,deptId171236
888667,name355506,deptId182561
559651,name238683,deptId260997
811665,name863184,deptId202366
66410,name837413,deptId322835
679722,name838544,deptId259035
531385,name908125,deptId490888
204088,name433743,deptId217971
684741,name981477,deptId615026
239891,name15170,deptId237028
756482,name884220,deptId945346
895405,name650421,deptId509992
581107,name119785,deptId870343
604058,name923436,deptId842890
573903,name251721,deptId424341
718341,name487341,deptId9577
690470,name525549,deptId946528
27272,name880941,deptId960884
725647,name483927,deptId539618
58648,name899910,deptId810697
307406,name775679,deptId574184
90638,name638523,deptId361682
484923,name76064,deptId477534
302961,name78019,deptId334192
844381,name541200,deptId194209
348397,name887893,deptId481953
636326,name85759,deptId552417
56763,name275565,deptId937855
287830,name993679,deptId936205
611458,name832127,deptId447343
591233,name155800,deptId399130
430883,name680015,deptId28910
372697,name594731,deptId511958
432237,name948886,deptId80958
511173,name401328,deptId335123
132160,name862826,deptId118335
841227,name977361,deptId351961
979511,name905268,deptId757567
20661,name248453,deptId750228
362203,name432478,deptId714001
182269,name758697,deptId359735
664231,name239089,deptId309778
600936,name463026,deptId405179
239247,name490578,deptId84150
656360,name375785,deptId253249
802517,name78731,deptId979327
956387,name54930,deptId359854
641326,name882477,deptId37862
136616,name283506,deptId965248
149035,name848410,deptId882209
888065,name239060,deptId834408
567367,name591720,deptId307023
18597,name52578,deptId694520
484948,name234573,deptId574583
988878,name807275,deptId635023
787905,name890530,deptId772187
570961,name116897,deptId741920
705770,name169405,deptId360315
590917,name463001,deptId639618
42306,name746986,deptId282753
590717,name603769,deptId268301
350032,name956304,deptId466382
307579,name30961,deptId796250
452288,name897622,deptId760906
37144,name670330,deptId853640
480799,name661720,deptId347396
362900,name205845,deptId508303
197046,name654799,deptId542964
726894,name955271,deptId589884
267994,name328548,deptId310030
589802,name860776,deptId898200
637014,name800978,deptId763156
687717,name533960,deptId64312
115429,name626958,deptId312949
726154,name432143,deptId817475
542566,name614488,deptId558350
684337,name814681,deptId949279
951560,name618881,deptId329447
704584,name749216,deptId936435
419212,name644779,deptId938380
962675,name654751,deptId500771
869907,name613736,deptId555250
404524,name335007,deptId108502
527013,name159187,deptId29666
260618,name525040,deptId995814
919908,name349723,deptId505870
46722,name615690,deptId365386
818923,name786895,deptId426179
334501,name242925,deptId448731
156630,name363410,deptId244404
248359,name873655,deptId124768
166553,name45256,deptId585153
927757,name890329,deptId651686
884018,name459375,deptId784324
478658,name859087,deptId223752
277942,name791385,deptId539988
13023,name538096,deptId16477
105619,name755975,deptId70629
414132,name883473,deptId598967
910113,name521625,deptId123966
233274,name446103,deptId981281
212560,name314941,deptId458629
590744,name608443,deptId2630
877766,name861194,deptId487055
684228,name914036,deptId970973
176877,name664385,deptId905975
588595,name405615,deptId154510
45812,name940274,deptId82810
335556,name987980,deptId367557
375202,name915890,deptId553574
899861,name233830,deptId475637
134787,name569891,deptId160307
760917,name901855,deptId965664
458253,name426187,deptId677747
714333,name996563,deptId446864
861010,name69690,deptId139536
797178,name155228,deptId539553
232501,name158458,deptId212146
345223,name325388,deptId121537
115775,name336042,deptId234441
959080,name138255,deptId824808
978942,name398954,deptId302399
366042,name519503,deptId187584
676105,name775541,deptId308837
888021,name699259,deptId765371
284890,name681764,deptId823021
383684,name496172,deptId205102
7479,name954443,deptId917434
138519,name915394,deptId794963
526046,name586684,deptId594996
279223,name548709,deptId115782
491931,name88903,deptId659590
412264,name986232,deptId663995
922414,name572056,deptId602566
333509,name462117,deptId83231
2229,name348441,deptId331587
196000,name926256,deptId651863
236647,name159759,deptId816954
363883,name450898,deptId898134
605903,name959643,deptId940506
294607,name561481,deptId463155
577839,name57346,deptId761265
457536,name66818,deptId41684
220410,name484178,deptId542172
51002,name145586,deptId141508
415147,name895832,deptId189589
750058,name973086,deptId759674
305724,name322903,deptId68901
454253,name145074,deptId707528
693723,name350459,deptId371879
57713,name546816,deptId719042
496190,name402913,deptId702623
823152,name334081,deptId843092
539662,name136926,deptId38516
151061,name628756,deptId362821
445831,name404494,deptId643429
969057,name23525,deptId843694
503560,name231456,deptId150569
238517,name490265,deptId116039
375344,name316703,deptId723179
375266,name402761,deptId289066
95749,name952870,deptId48073
787334,name847885,deptId850469
248316,name337945,deptId256003
629996,name928437,deptId783276
169380,name579068,deptId412231
227061,name721391,deptId821732
940300,name407553,deptId36995
982818,name481662,deptId684519
638703,name571254,deptId835362
548830,name931832,deptId859196
151693,name354350,deptId413333
471455,name860339,deptId736293
304066,name352643,deptId164947
259713,name647113,deptId937648
204339,name522934,deptId279854
376685,name532852,deptId292047
380569,name817204,deptId961619
956197,name48562,deptId4539
935113,name699399,deptId135083
455364,name451064,deptId976985
576059,name692108,deptId257713
580098,name85495,deptId853424
3396,name620082,deptId350696
803804,name921122,deptId24348
196221,name64536,deptId279468
82180,name832551,deptId355379
475134,name955015,deptId862154
849503,name709663,deptId964157
960556,name425857,deptId211365
566439,name266766,deptId471414
703220,name456119,deptId221333
252475,name879984,deptId27793
828115,name865973,deptId12797
455050,name109162,deptId317196
362926,name334066,deptId113252
228695,name676239,deptId967161
933668,name292292,deptId192295
5087,name490705,deptId150282
157413,name72388,deptId307828
752347,name136189,deptId150790
396443,name610658,deptId120864
648903,name649614,deptId520966
239709,name58274,deptId655984
699367,name231374,deptId109077
771940,name682010,deptId916743
28490,name241419,deptId955842
63552,name338156,deptId190727
871186,name504155,deptId574701
280054,name928900,deptId718078
269065,name31870,deptId324629
689441,name40788,deptId320775
149062,name418791,deptId444583
49990,name313786,deptId263853
351768,name831112,deptId609046
624731,name562385,deptId257924
129554,name737027,deptId393073
478104,name729020,deptId845829
715414,name371157,deptId997284
346742,name50277,deptId871112
959158,name631634,deptId59141
202632,name915061,deptId352437
673648,name449925,deptId503732
547475,name977307,deptId674506
432357,name19676,deptId791030
544371,name52782,deptId4581
923285,name261517,deptId89385
320750,name620826,deptId857180
5073,name81841,deptId522875
745587,name865484,deptId727951
386857,name678857,deptId874229
484048,name418027,deptId401033
470853,name719112,deptId76182
459782,name156061,deptId829268
816107,name406540,deptId393522
122573,name162641,deptId922389
332691,name16029,deptId537995
35793,name426548,deptId449307
138740,name714209,deptId136444
958503,name411836,deptId992990
981931,name58501,deptId478812
501145,name866269,deptId950482
128875,name484798,deptId725134
767779,name626871,deptId854357
250161,name847059,deptId17265
136804,name337647,deptId216572
961977,name436657,deptId895039
57217,name594946,deptId529508
8798,name626695,deptId668898
130187,name249388,deptId995715
763449,name570936,deptId786979
41326,name799035,deptId523781
854068,name466774,deptId226971
218431,name7886,deptId269781
672577,name418287,deptId948934
285208,name635232,deptId976817
485199,name699171,deptId400591
282354,name167691,deptId39821
396706,name14287,deptId830035
899212,name182967,deptId224000
782116,name406793,deptId470469
847224,name250498,deptId453463
38144,name214476,deptId71981
108733,name137723,deptId596071
716506,name558748,deptId340966
449675,name316559,deptId251233
302828,name572655,deptId427188
470451,name199470,deptId311708
482408,name398214,deptId251562
646233,name542530,deptId371416
698991,name677013,deptId379421
552793,name539114,deptId597765
995619,name809375,deptId599921
792108,name657319,deptId502907
521452,name936508,deptId722402
847398,name867936,deptId387606
95113,name6041,deptId347801
888686,name634951,deptId831163
62644,name206922,deptId17116
192117,name938118,deptId115625
230481,name74338,deptId487917
988759,name92002,deptId466225
437791,name127804,deptId855310
657557,name846131,deptId902281
871301,name567296,deptId897060
602917,name799107,deptId495135
574490,name423126,deptId953351
586094,name528635,deptId591808
156052,name959874,deptId547215
769792,name619155,deptId993767
120562,name741662,deptId489413
666676,name354194,deptId896781
122575,name475253,deptId551347
159756,name163257,deptId194881
331331,name81384,deptId38475
949034,name952670,deptId750632
380883,name664739,deptId171141
629891,name757736,deptId802902
624769,name205514,deptId636667
930709,name749296,deptId287219
238331,name502996,deptId750529
994226,name706209,deptId288712
22545,name641815,deptId531642
153090,name403933,deptId706572
515013,name128898,deptId222209
666891,name274807,deptId468786
32257,name334996,deptId791694
325173,name389343,deptId442179
666342,name888858,deptId299588
174193,name983613,deptId212835
428930,name58509,deptId504198
417970,name273010,deptId228822
442717,name854479,deptId574716
280562,name632982,deptId359512
258670,name277806,deptId51142
632291,name43603,deptId332259
883803,name824225,deptId779871
399134,name937419,deptId691115
366991,name260451,deptId986452
612371,name978168,deptId299663
286799,name592270,deptId92953
879985,name190160,deptId296348
177023,name982537,deptId327215
836225,name438438,deptId459580
246915,name189607,deptId181013
231015,name988493,deptId533383
766558,name638909,deptId545137
494690,name40322,deptId762329
613390,name13185,deptId120758
514595,name844384,deptId58645
152111,name882475,deptId456851
218086,name536458,deptId766162
605628,name857329,deptId315090
938249,name363206,deptId75099
475836,name593507,deptId663431
658183,name635176,deptId87136
326882,name968917,deptId83580
162049,name787376,deptId746966
741853,name729579,deptId635803
158166,name251443,deptId803631
812250,name674364,deptId852585
990186,name690751,deptId742889
149448,name26723,deptId410525
834963,name40699,deptId139605
530183,name807674,deptId895843
205223,name115707,deptId18828
31122,name769757,deptId157264
23991,name73973,deptId579602
611032,name17660,deptId792656
849756,name191312,deptId80815
505280,name951544,deptId951109
317068,name298845,deptId247863
112239,name871217,deptId393131
471942,name673783,deptId948348
953834,name43928,deptId170138
818689,name871368,deptId934002
841893,name717864,deptId421431
634898,name127904,deptId768994
152408,name586621,deptId316103
823844,name740467,deptId779468
150608,name490994,deptId885400
62766,name559413,deptId235367
429812,name275797,deptId76582
330925,name622069,deptId121623
685234,name22600,deptId311871
844728,name834810,deptId360291
253364,name128837,deptId42794
483993,name87248,deptId994122
278983,name688422,deptId992137
675474,name544095,deptId250209
828550,name90022,deptId794074
135562,name831596,deptId214022
862974,name362216,deptId471221
71596,name517417,deptId397199
381910,name467564,deptId698715
340432,name805007,deptId219689
351100,name503355,deptId696510
8834,name409384,deptId506853
682711,name322679,deptId312152
984495,name178424,deptId129653
72356,name999332,deptId217642
723552,name596860,deptId655082
813376,name186046,deptId461948
739012,name25237,deptId436776
480338,name975747,deptId598767
